transaction_id,order_date,customer_id,product_id,channel_id,quantity,unit_price_eur,discount_pct,total_amount_eur,payment_method,status,shipping_cost_eur,year,month,is_return
T0030369,2025-01-26 08:29:00,C01855,P00067,CH01,2,243.21,0,486.42,bank_transfer,completed,0.0,2025,1,False
T0030370,2024-08-29 09:46:00,C00854,P00140,CH02,1,343.34,0,343.34,bank_transfer,completed,6.99,2024,8,False
T0030371,2025-06-24 11:39:00,C01948,P00145,CH03,1,419.27,0,419.27,paypal,completed,0.0,2025,6,False
T0030372,2025-03-01 12:44:00,C00871,P00030,CH03,1,236.95,0,236.95,credit_card,completed,6.99,2025,3,False
T0030373,2025-04-15 09:29:00,C00103,P00054,CH05,1,108.51,10,97.66,credit_card,completed,6.99,2025,4,False
T0030374,2024-07-25 11:48:00,C01227,P00039,CH03,3,483.04,5,1376.66,apple_pay,completed,6.99,2024,7,False
T0030375,2024-08-17 14:25:00,C00678,P00079,CH05,1,40.26,5,38.25,credit_card,completed,4.99,2024,8,False
T0030376,2025-04-28 16:57:00,C00636,P00128,CH02,3,255.43,5,727.98,apple_pay,completed,4.99,2025,4,False
T0030377,2025-03-01 20:26:00,C01448,P00123,CH05,3,253.66,10,684.88,credit_card,returned,3.99,2025,3,True
T0030379,2025-04-21 07:57:00,C01641,P00117,CH02,3,39.16,15,99.86,credit_card,completed,6.99,2025,4,False
T0030380,2025-04-24 17:24:00,C01539,P00115,CH01,1,33.73,20,26.98,credit_card,completed,4.99,2025,4,False
T0030381,2025-06-19 08:07:00,C00959,P00036,CH04,3,481.56,0,1444.68,paypal,completed,4.99,2025,6,False
T0030382,2025-03-12 19:19:00,C00480,P00149,CH05,3,166.52,5,474.58,paypal,completed,0.0,2025,3,False
T0030384,2025-04-03 22:38:00,C01264,P00076,CH01,3,152.77,0,458.31,bank_transfer,completed,0.0,2025,4,False
T0030385,2025-06-30 19:48:00,C01282,P00094,CH01,3,19.28,10,52.06,paypal,completed,4.99,2025,6,False
T0030386,2025-06-06 13:53:00,C01523,P00031,CH01,2,277.94,15,472.5,credit_card,completed,4.99,2025,6,False
T0030387,2025-04-19 07:59:00,C01346,P00082,CH04,2,19.83,15,33.71,credit_card,completed,0.0,2025,4,False
T0030390,2025-03-22 12:22:00,C00541,P00064,CH02,2,301.88,20,483.01,credit_card,completed,3.99,2025,3,False
T0030391,2024-10-20 15:38:00,C00962,P00041,CH02,1,402.8,0,402.8,credit_card,completed,6.99,2024,10,False
T0030392,2025-02-23 09:54:00,C01411,P00148,CH03,2,248.55,5,472.24,paypal,completed,0.0,2025,2,False
T0030393,2025-05-18 06:32:00,C00236,P00029,CH04,1,204.96,0,204.96,klarna,completed,6.99,2025,5,False
T0030394,2024-08-09 15:00:00,C00868,P00050,CH02,1,43.78,10,39.4,paypal,completed,4.99,2024,8,False
T0030395,2024-10-04 20:26:00,C00288,P00131,CH02,3,179.38,5,511.23,credit_card,completed,4.99,2024,10,False
T0030396,2025-02-09 18:42:00,C00587,P00143,CH01,1,110.2,15,93.67,credit_card,returned,3.99,2025,2,True
T0030397,2025-06-27 22:09:00,C01623,P00088,CH02,1,215.19,15,182.91,credit_card,completed,0.0,2025,6,False
T0030398,2024-08-08 11:44:00,C01418,P00137,CH01,2,66.63,15,113.27,credit_card,completed,3.99,2024,8,False
T0030399,2024-07-08 07:50:00,C01760,P00026,CH01,1,393.21,10,353.89,bank_transfer,completed,0.0,2024,7,False
T0030400,2025-02-12 08:19:00,C00845,P00147,CH02,1,412.33,0,412.33,paypal,completed,3.99,2025,2,False
T0030401,2024-08-22 14:38:00,C00652,P00057,CH05,2,155.69,15,264.67,paypal,completed,6.99,2024,8,False
T0030402,2025-06-18 06:58:00,C00856,P00140,CH02,1,343.34,15,291.84,bank_transfer,completed,0.0,2025,6,False
T0030403,2024-12-07 15:55:00,C01084,P00073,CH01,3,340.12,0,1020.36,bank_transfer,completed,4.99,2024,12,False
T0030404,2025-01-23 20:34:00,C01764,P00086,CH01,1,96.06,10,86.45,bank_transfer,completed,3.99,2025,1,False
T0030405,2024-09-10 18:11:00,C00841,P00148,CH03,3,248.55,5,708.37,credit_card,completed,3.99,2024,9,False
T0030406,2025-02-11 14:24:00,C01471,P00076,CH03,2,152.77,0,305.54,credit_card,completed,4.99,2025,2,False
T0030407,2025-06-01 14:35:00,C01843,P00142,CH02,1,308.96,0,308.96,paypal,completed,4.99,2025,6,False
T0030408,2025-02-03 09:29:00,C00629,P00080,CH04,2,238.96,10,430.13,credit_card,completed,3.99,2025,2,False
T0030409,2025-06-06 16:36:00,C01647,P00133,CH02,2,303.67,10,546.61,paypal,returned,6.99,2025,6,True
T0030411,2024-09-29 18:34:00,C01634,P00109,CH05,2,277.36,0,554.72,klarna,completed,4.99,2024,9,False
T0030412,2025-04-15 11:58:00,C01946,P00037,CH02,1,488.35,0,488.35,credit_card,completed,4.99,2025,4,False
T0030413,2025-01-31 13:46:00,C01509,P00046,CH05,1,57.89,0,57.89,paypal,completed,0.0,2025,1,False
T0030414,2024-08-25 12:24:00,C01691,P00021,CH05,1,60.71,15,51.6,klarna,completed,6.99,2024,8,False
T0030415,2024-09-03 08:36:00,C01329,P00101,CH03,1,210.82,20,168.66,klarna,completed,0.0,2024,9,False
T0030417,2025-06-21 20:53:00,C01609,P00071,CH02,1,105.89,5,100.6,credit_card,completed,6.99,2025,6,False
T0030418,2024-08-23 12:15:00,C00614,P00117,CH01,3,39.16,15,99.86,paypal,completed,3.99,2024,8,False
T0030419,2024-10-30 13:16:00,C01709,P00052,CH05,1,150.44,0,150.44,bank_transfer,completed,4.99,2024,10,False
T0030420,2025-06-15 15:28:00,C00215,P00046,CH01,1,57.89,0,57.89,credit_card,completed,4.99,2025,6,False
T0030421,2025-02-15 14:56:00,C01669,P00012,CH02,1,355.85,0,355.85,credit_card,completed,4.99,2025,2,False
T0030423,2024-10-27 21:53:00,C00923,P00012,CH04,1,355.85,0,355.85,bank_transfer,returned,0.0,2024,10,True
T0030424,2025-04-10 14:38:00,C00811,P00021,CH04,2,60.71,0,121.42,bank_transfer,completed,0.0,2025,4,False
T0030425,2025-05-22 18:47:00,C00145,P00054,CH01,2,108.51,0,217.02,bank_transfer,returned,0.0,2025,5,True
T0030426,2025-04-06 06:39:00,C01322,P00111,CH03,2,48.83,0,97.66,credit_card,completed,4.99,2025,4,False
T0030427,2025-06-20 13:50:00,C01361,P00109,CH02,3,277.36,0,832.08,bank_transfer,completed,6.99,2025,6,False
T0030429,2025-03-04 21:20:00,C01501,P00066,CH01,3,488.17,0,1464.51,credit_card,completed,4.99,2025,3,False
T0030431,2024-08-06 11:01:00,C01600,P00092,CH03,3,117.46,0,352.38,credit_card,completed,4.99,2024,8,False
T0030432,2024-08-25 15:58:00,C00203,P00024,CH03,1,238.26,20,190.61,credit_card,completed,6.99,2024,8,False
T0030433,2024-08-23 06:03:00,C00487,P00135,CH01,2,90.61,10,163.1,paypal,completed,6.99,2024,8,False
T0030434,2025-06-16 06:26:00,C01228,P00051,CH04,1,394.52,10,355.07,klarna,completed,4.99,2025,6,False
T0030435,2025-01-21 07:29:00,C00743,P00102,CH01,1,82.93,10,74.64,klarna,completed,6.99,2025,1,False
T0030436,2024-09-17 12:12:00,C00178,P00119,CH02,2,450.47,10,810.85,credit_card,completed,6.99,2024,9,False
T0030437,2024-11-28 18:48:00,C00529,P00045,CH02,1,55.74,5,52.95,credit_card,completed,6.99,2024,11,False
T0030438,2025-06-20 07:02:00,C01449,P00035,CH01,2,133.75,20,214.0,paypal,completed,0.0,2025,6,False
T0030439,2025-03-02 20:37:00,C00338,P00061,CH02,2,50.09,0,100.18,bank_transfer,completed,3.99,2025,3,False
T0030440,2025-06-14 07:48:00,C00834,P00143,CH01,3,110.2,20,264.48,paypal,completed,3.99,2025,6,False
T0030441,2025-03-01 18:16:00,C01609,P00138,CH02,1,260.75,15,221.64,apple_pay,completed,6.99,2025,3,False
T0030442,2024-07-10 07:54:00,C00751,P00005,CH05,1,20.85,10,18.76,credit_card,completed,6.99,2024,7,False
T0030443,2025-05-28 20:19:00,C01143,P00023,CH04,1,421.11,0,421.11,bank_transfer,completed,4.99,2025,5,False
T0030444,2025-03-23 07:46:00,C01335,P00069,CH01,1,290.4,10,261.36,credit_card,completed,0.0,2025,3,False
T0030445,2025-03-10 13:24:00,C00045,P00143,CH01,3,110.2,5,314.07,credit_card,returned,6.99,2025,3,True
T0030446,2025-01-05 20:13:00,C01313,P00018,CH01,1,161.76,10,145.58,credit_card,completed,4.99,2025,1,False
T0030447,2025-02-26 21:25:00,C00700,P00092,CH01,1,117.46,20,93.97,credit_card,completed,4.99,2025,2,False
T0030448,2024-08-25 22:19:00,C01387,P00075,CH02,2,206.22,0,412.44,paypal,returned,4.99,2024,8,True
T0030449,2024-07-14 18:09:00,C00773,P00067,CH02,3,243.21,0,729.63,apple_pay,completed,0.0,2024,7,False
T0030450,2025-05-31 06:40:00,C00845,P00074,CH01,1,182.05,10,163.85,klarna,completed,6.99,2025,5,False
T0030451,2025-05-21 12:24:00,C01208,P00005,CH01,2,20.85,5,39.62,credit_card,completed,4.99,2025,5,False
T0030452,2024-10-01 12:07:00,C00385,P00129,CH01,3,400.17,15,1020.43,credit_card,completed,4.99,2024,10,False
T0030453,2024-08-22 19:51:00,C00334,P00111,CH02,2,48.83,0,97.66,apple_pay,completed,3.99,2024,8,False
T0030454,2024-11-23 22:04:00,C00822,P00041,CH05,1,402.8,10,362.52,bank_transfer,completed,6.99,2024,11,False
T0030455,2024-07-13 16:12:00,C00756,P00036,CH04,1,481.56,0,481.56,paypal,completed,3.99,2024,7,False
T0030456,2025-01-26 08:37:00,C01656,P00087,CH02,2,373.8,20,598.08,credit_card,completed,3.99,2025,1,False
T0030457,2025-05-25 07:01:00,C00214,P00088,CH01,3,215.19,0,645.57,bank_transfer,completed,4.99,2025,5,False
T0030459,2024-10-11 22:37:00,C01072,P00028,CH01,2,127.42,10,229.36,paypal,returned,0.0,2024,10,True
T0030461,2025-04-01 16:14:00,C01498,P00146,CH01,2,202.84,20,324.54,paypal,completed,4.99,2025,4,False
T0030462,2024-08-12 15:21:00,C00778,P00131,CH02,1,179.38,5,170.41,bank_transfer,completed,4.99,2024,8,False
T0030463,2024-08-25 19:19:00,C01546,P00024,CH02,1,238.26,5,226.35,paypal,completed,3.99,2024,8,False
T0030464,2024-08-25 21:17:00,C01451,P00145,CH02,1,419.27,0,419.27,paypal,completed,6.99,2024,8,False
T0030465,2024-07-03 22:46:00,C00516,P00148,CH01,2,248.55,0,497.1,credit_card,completed,6.99,2024,7,False
T0030466,2024-10-24 22:55:00,C00863,P00041,CH05,1,402.8,0,402.8,bank_transfer,completed,6.99,2024,10,False
T0030467,2024-10-06 17:38:00,C00936,P00107,CH01,1,50.97,20,40.78,credit_card,cancelled,0.0,2024,10,False
T0030469,2024-09-11 21:06:00,C00208,P00039,CH04,1,483.04,10,434.74,paypal,completed,0.0,2024,9,False
T0030470,2024-08-21 07:28:00,C01010,P00007,CH01,3,182.22,0,546.66,credit_card,completed,0.0,2024,8,False
T0030471,2025-04-07 17:40:00,C00206,P00094,CH05,3,19.28,0,57.84,paypal,completed,3.99,2025,4,False
T0030472,2025-03-14 22:38:00,C01862,P00001,CH01,2,375.19,5,712.86,credit_card,completed,6.99,2025,3,False
T0030473,2024-09-18 11:52:00,C00408,P00027,CH01,3,101.05,0,303.15,credit_card,completed,3.99,2024,9,False
T0030474,2025-05-24 10:22:00,C01910,P00015,CH02,3,300.39,10,811.05,klarna,completed,3.99,2025,5,False
T0030475,2025-01-05 08:20:00,C01377,P00137,CH03,1,66.63,0,66.63,bank_transfer,completed,4.99,2025,1,False
T0030477,2024-10-22 14:06:00,C00965,P00003,CH03,1,464.99,0,464.99,paypal,completed,3.99,2024,10,False
T0030478,2024-07-12 21:18:00,C01271,P00141,CH02,3,65.67,10,177.31,klarna,completed,3.99,2024,7,False
T0030479,2024-09-18 22:11:00,C01829,P00078,CH01,2,23.15,5,43.98,bank_transfer,returned,0.0,2024,9,True
T0030480,2025-06-30 20:51:00,C01609,P00050,CH01,1,43.78,20,35.02,apple_pay,completed,0.0,2025,6,False
T0030481,2024-07-13 16:56:00,C00737,P00131,CH02,2,179.38,0,358.76,klarna,completed,0.0,2024,7,False
T0030482,2025-05-29 16:12:00,C01970,P00087,CH02,3,373.8,0,1121.4,klarna,completed,6.99,2025,5,False
T0030483,2025-05-04 18:03:00,C01747,P00021,CH02,3,60.71,5,173.02,apple_pay,completed,6.99,2025,5,False
T0030485,2025-02-25 17:08:00,C01692,P00082,CH05,1,19.83,20,15.86,klarna,completed,4.99,2025,2,False
T0030487,2025-01-01 17:23:00,C00926,P00013,CH02,1,448.62,0,448.62,paypal,completed,0.0,2025,1,False
T0030488,2024-08-08 13:59:00,C01880,P00146,CH03,2,202.84,10,365.11,apple_pay,completed,6.99,2024,8,False
T0030489,2025-05-23 14:40:00,C01917,P00048,CH03,1,417.64,20,334.11,klarna,completed,6.99,2025,5,False
T0030490,2024-08-22 06:44:00,C00947,P00027,CH02,2,101.05,0,202.1,paypal,completed,3.99,2024,8,False
T0030492,2024-10-06 15:23:00,C00937,P00006,CH03,1,146.07,15,124.16,paypal,completed,6.99,2024,10,False
T0030493,2025-03-30 13:52:00,C00710,P00025,CH02,1,46.62,5,44.29,credit_card,completed,0.0,2025,3,False
T0030494,2024-10-02 15:02:00,C01327,P00056,CH02,1,111.87,15,95.09,paypal,completed,4.99,2024,10,False
T0030495,2025-06-22 09:40:00,C01621,P00137,CH01,1,66.63,20,53.3,bank_transfer,completed,3.99,2025,6,False
T0030496,2024-08-18 18:24:00,C00012,P00080,CH02,1,238.96,10,215.06,credit_card,completed,3.99,2024,8,False
T0030497,2024-07-10 16:37:00,C01490,P00134,CH04,2,391.65,5,744.13,paypal,completed,0.0,2024,7,False
T0030498,2024-12-30 19:46:00,C01018,P00079,CH04,1,40.26,0,40.26,klarna,completed,6.99,2024,12,False
T0030499,2025-01-11 20:11:00,C01280,P00143,CH03,2,110.2,0,220.4,bank_transfer,completed,3.99,2025,1,False
T0030500,2024-10-23 14:45:00,C01159,P00090,CH03,3,175.36,0,526.08,klarna,completed,3.99,2024,10,False
T0030501,2024-07-27 19:49:00,C01579,P00021,CH05,3,60.71,15,154.81,klarna,completed,0.0,2024,7,False
T0030502,2024-08-10 15:29:00,C01802,P00019,CH01,1,178.81,0,178.81,credit_card,completed,3.99,2024,8,False
T0030503,2025-05-24 17:29:00,C01720,P00025,CH01,1,46.62,10,41.96,credit_card,completed,3.99,2025,5,False
T0030504,2025-05-21 16:31:00,C00108,P00130,CH01,1,339.63,20,271.7,bank_transfer,completed,3.99,2025,5,False
T0030505,2025-05-19 11:16:00,C00042,P00150,CH02,3,160.49,0,481.47,paypal,completed,6.99,2025,5,False
T0030507,2025-05-09 12:27:00,C00542,P00048,CH03,2,417.64,5,793.52,bank_transfer,completed,0.0,2025,5,False
T0030508,2025-04-18 15:32:00,C00769,P00141,CH01,1,65.67,5,62.39,bank_transfer,completed,4.99,2025,4,False
T0030509,2025-04-25 11:30:00,C01958,P00040,CH01,1,108.96,0,108.96,paypal,completed,0.0,2025,4,False
T0030511,2024-10-25 09:20:00,C01281,P00065,CH02,2,397.46,0,794.92,credit_card,completed,6.99,2024,10,False
T0030512,2024-12-10 14:02:00,C01860,P00141,CH01,2,65.67,0,131.34,bank_transfer,returned,6.99,2024,12,True
T0030513,2024-09-06 06:22:00,C01959,P00143,CH03,2,110.2,0,220.4,credit_card,cancelled,3.99,2024,9,False
T0030514,2024-10-06 21:22:00,C01214,P00108,CH01,1,190.71,0,190.71,credit_card,completed,0.0,2024,10,False
T0030515,2025-03-20 17:41:00,C00829,P00042,CH03,1,279.86,10,251.87,paypal,completed,6.99,2025,3,False
T0030516,2024-10-03 12:29:00,C00913,P00060,CH03,1,267.68,15,227.53,bank_transfer,cancelled,3.99,2024,10,False
T0030517,2025-01-24 06:25:00,C01237,P00026,CH03,1,393.21,0,393.21,credit_card,completed,6.99,2025,1,False
T0030518,2025-06-06 10:38:00,C00723,P00097,CH03,2,414.51,20,663.22,apple_pay,completed,6.99,2025,6,False
T0030520,2025-03-13 12:30:00,C01764,P00114,CH02,1,65.45,5,62.18,klarna,completed,0.0,2025,3,False
T0030521,2025-01-06 16:53:00,C01150,P00001,CH04,2,375.19,15,637.82,credit_card,completed,4.99,2025,1,False
T0030522,2024-08-15 13:41:00,C01279,P00054,CH01,1,108.51,15,92.23,credit_card,completed,6.99,2024,8,False
T0030523,2024-07-14 22:13:00,C00823,P00102,CH03,2,82.93,10,149.27,credit_card,completed,0.0,2024,7,False
T0030524,2024-08-05 07:57:00,C00248,P00012,CH01,3,355.85,5,1014.17,klarna,completed,3.99,2024,8,False
T0030525,2024-08-10 20:01:00,C00420,P00150,CH03,1,160.49,0,160.49,bank_transfer,completed,0.0,2024,8,False
T0030526,2025-06-14 22:11:00,C01448,P00049,CH02,2,417.03,0,834.06,apple_pay,completed,6.99,2025,6,False
T0030527,2024-12-08 20:06:00,C01735,P00039,CH01,2,483.04,15,821.17,bank_transfer,returned,3.99,2024,12,True
T0030528,2025-05-07 21:53:00,C01321,P00124,CH02,1,296.11,15,251.69,apple_pay,completed,4.99,2025,5,False
T0030529,2025-05-05 16:26:00,C00348,P00049,CH03,2,417.03,0,834.06,bank_transfer,returned,4.99,2025,5,True
T0030530,2025-01-15 08:27:00,C00999,P00137,CH03,1,66.63,15,56.64,apple_pay,completed,0.0,2025,1,False
T0030531,2024-08-04 21:13:00,C00631,P00028,CH02,1,127.42,5,121.05,paypal,completed,3.99,2024,8,False
T0030532,2025-01-20 19:04:00,C00645,P00086,CH02,2,96.06,0,192.12,klarna,completed,0.0,2025,1,False
T0030533,2024-12-07 10:54:00,C00963,P00114,CH01,2,65.45,5,124.36,bank_transfer,completed,3.99,2024,12,False
T0030534,2025-06-28 11:19:00,C00330,P00042,CH02,2,279.86,15,475.76,paypal,completed,4.99,2025,6,False
T0030535,2025-02-01 18:52:00,C00409,P00057,CH01,1,155.69,15,132.34,bank_transfer,completed,4.99,2025,2,False
T0030536,2025-04-14 11:36:00,C00469,P00059,CH02,1,83.9,0,83.9,paypal,returned,4.99,2025,4,True
T0030537,2025-06-18 10:28:00,C00614,P00131,CH01,2,179.38,0,358.76,klarna,completed,0.0,2025,6,False
T0030538,2025-04-17 12:56:00,C01616,P00143,CH04,1,110.2,0,110.2,credit_card,completed,4.99,2025,4,False
T0030540,2025-03-11 17:35:00,C00066,P00113,CH02,1,476.1,0,476.1,klarna,completed,0.0,2025,3,False
T0030541,2024-09-06 06:51:00,C00090,P00150,CH03,1,160.49,10,144.44,klarna,completed,3.99,2024,9,False
T0030542,2025-02-09 18:34:00,C01307,P00069,CH04,1,290.4,0,290.4,credit_card,cancelled,6.99,2025,2,False
T0030544,2024-08-14 16:36:00,C01995,P00136,CH01,2,478.0,15,812.6,credit_card,completed,0.0,2024,8,False
T0030545,2024-08-05 12:50:00,C00648,P00026,CH02,2,393.21,0,786.42,klarna,cancelled,0.0,2024,8,False
T0030546,2025-05-01 13:48:00,C00792,P00126,CH01,1,179.46,0,179.46,klarna,completed,4.99,2025,5,False
T0030547,2025-03-05 22:38:00,C01618,P00033,CH01,2,21.51,0,43.02,bank_transfer,completed,3.99,2025,3,False
T0030550,2025-05-03 16:11:00,C00776,P00075,CH03,2,206.22,0,412.44,credit_card,completed,0.0,2025,5,False
T0030551,2025-06-29 19:36:00,C01871,P00110,CH03,1,442.79,5,420.65,apple_pay,completed,6.99,2025,6,False
T0030552,2024-10-16 16:23:00,C01127,P00094,CH02,3,19.28,0,57.84,credit_card,completed,0.0,2024,10,False
T0030553,2024-08-17 14:53:00,C01336,P00113,CH05,2,476.1,20,761.76,paypal,cancelled,6.99,2024,8,False
T0030554,2025-06-01 09:25:00,C00773,P00048,CH01,1,417.64,0,417.64,klarna,completed,4.99,2025,6,False
T0030555,2024-09-27 20:02:00,C00955,P00114,CH01,2,65.45,0,130.9,paypal,completed,6.99,2024,9,False
T0030557,2024-09-05 15:51:00,C01161,P00102,CH01,2,82.93,0,165.86,paypal,completed,6.99,2024,9,False
T0030558,2024-07-16 13:22:00,C01471,P00066,CH03,2,488.17,15,829.89,credit_card,completed,3.99,2024,7,False
T0030560,2025-02-25 09:54:00,C00605,P00081,CH01,1,136.98,10,123.28,credit_card,completed,3.99,2025,2,False
T0030561,2024-12-31 16:36:00,C01003,P00026,CH01,3,393.21,5,1120.65,credit_card,completed,0.0,2024,12,False
T0030562,2025-05-28 07:58:00,C00757,P00114,CH02,1,65.45,0,65.45,bank_transfer,completed,3.99,2025,5,False
T0030563,2025-02-05 16:21:00,C00188,P00057,CH04,2,155.69,0,311.38,paypal,completed,0.0,2025,2,False
T0030564,2024-10-03 12:18:00,C00122,P00091,CH04,2,97.87,15,166.38,credit_card,returned,3.99,2024,10,True
T0030565,2025-05-07 15:06:00,C00039,P00072,CH01,1,377.16,0,377.16,klarna,completed,4.99,2025,5,False
T0030566,2024-09-05 14:22:00,C01917,P00006,CH02,1,146.07,0,146.07,credit_card,completed,4.99,2024,9,False
T0030567,2024-09-12 13:34:00,C01098,P00014,CH04,1,77.57,10,69.81,klarna,completed,6.99,2024,9,False
T0030569,2024-11-26 17:37:00,C01222,P00109,CH02,2,277.36,15,471.51,credit_card,completed,0.0,2024,11,False
T0030570,2025-04-04 06:55:00,C01038,P00068,CH03,1,150.18,5,142.67,apple_pay,completed,6.99,2025,4,False
T0030571,2025-04-03 16:10:00,C00949,P00069,CH01,2,290.4,10,522.72,paypal,completed,3.99,2025,4,False
T0030572,2025-01-27 09:21:00,C00294,P00032,CH05,2,276.21,0,552.42,paypal,completed,6.99,2025,1,False
T0030573,2025-06-22 07:14:00,C01330,P00066,CH01,1,488.17,0,488.17,credit_card,completed,0.0,2025,6,False
T0030574,2024-11-09 20:28:00,C00978,P00116,CH02,3,484.41,0,1453.23,paypal,completed,0.0,2024,11,False
T0030575,2025-06-02 20:23:00,C00997,P00037,CH03,1,488.35,10,439.52,bank_transfer,completed,4.99,2025,6,False
T0030576,2025-03-21 09:03:00,C00385,P00111,CH01,2,48.83,5,92.78,credit_card,completed,6.99,2025,3,False
T0030577,2024-09-25 21:28:00,C01824,P00090,CH01,1,175.36,0,175.36,paypal,completed,6.99,2024,9,False
T0030578,2025-06-10 20:04:00,C00891,P00013,CH02,1,448.62,0,448.62,klarna,returned,0.0,2025,6,True
T0030579,2025-02-11 16:38:00,C00705,P00073,CH03,1,340.12,15,289.1,credit_card,completed,6.99,2025,2,False
T0030581,2024-07-03 22:13:00,C00028,P00042,CH01,2,279.86,5,531.73,apple_pay,completed,3.99,2024,7,False
T0030582,2025-06-17 19:01:00,C00976,P00131,CH05,2,179.38,0,358.76,apple_pay,completed,6.99,2025,6,False
T0030583,2025-03-31 19:26:00,C01657,P00117,CH04,3,39.16,5,111.61,paypal,returned,4.99,2025,3,True
T0030585,2024-08-25 16:01:00,C00437,P00074,CH03,3,182.05,0,546.15,apple_pay,completed,0.0,2024,8,False
T0030586,2025-03-14 09:51:00,C01096,P00122,CH01,1,311.1,0,311.1,klarna,completed,3.99,2025,3,False
T0030590,2024-08-28 06:41:00,C01919,P00122,CH01,1,311.1,0,311.1,bank_transfer,completed,3.99,2024,8,False
T0030591,2025-01-29 10:30:00,C00764,P00078,CH04,2,23.15,0,46.3,bank_transfer,returned,6.99,2025,1,True
T0030592,2025-01-08 13:47:00,C00473,P00128,CH02,2,255.43,0,510.86,apple_pay,completed,4.99,2025,1,False
T0030593,2024-09-11 18:24:00,C01772,P00108,CH03,2,190.71,0,381.42,apple_pay,completed,0.0,2024,9,False
T0030594,2025-02-08 07:56:00,C00543,P00007,CH01,3,182.22,20,437.33,credit_card,completed,0.0,2025,2,False
T0030595,2024-07-31 17:51:00,C01347,P00014,CH04,1,77.57,10,69.81,paypal,completed,6.99,2024,7,False
T0030597,2025-05-25 08:46:00,C00657,P00040,CH05,2,108.96,0,217.92,credit_card,completed,3.99,2025,5,False
T0030598,2024-10-25 07:07:00,C01948,P00024,CH04,2,238.26,20,381.22,paypal,cancelled,3.99,2024,10,False
T0030599,2025-06-24 19:39:00,C00249,P00109,CH04,3,277.36,15,707.27,credit_card,returned,6.99,2025,6,True
T0030601,2025-03-19 08:26:00,C00141,P00138,CH05,1,260.75,0,260.75,credit_card,completed,3.99,2025,3,False
T0030602,2025-02-28 16:30:00,C00022,P00071,CH03,3,105.89,20,254.14,credit_card,completed,6.99,2025,2,False
T0030603,2025-06-03 13:10:00,C00169,P00031,CH01,2,277.94,15,472.5,bank_transfer,completed,6.99,2025,6,False
T0030604,2025-03-05 10:51:00,C01076,P00115,CH02,1,33.73,15,28.67,bank_transfer,cancelled,0.0,2025,3,False
T0030606,2025-03-18 07:05:00,C00474,P00003,CH04,2,464.99,20,743.98,credit_card,completed,6.99,2025,3,False
T0030607,2024-08-25 14:15:00,C00342,P00053,CH03,1,129.31,0,129.31,paypal,completed,0.0,2024,8,False
T0030608,2025-03-01 20:00:00,C01528,P00124,CH04,2,296.11,0,592.22,credit_card,returned,6.99,2025,3,True
T0030609,2025-01-02 20:24:00,C01368,P00039,CH02,1,483.04,10,434.74,credit_card,completed,0.0,2025,1,False
T0030610,2025-05-22 11:42:00,C01393,P00146,CH02,1,202.84,5,192.7,klarna,completed,4.99,2025,5,False
T0030611,2025-05-04 16:13:00,C01097,P00031,CH01,2,277.94,15,472.5,klarna,completed,6.99,2025,5,False
T0030612,2025-02-10 17:11:00,C01829,P00121,CH02,1,269.36,5,255.89,klarna,completed,3.99,2025,2,False
T0030613,2025-02-19 16:47:00,C01313,P00076,CH03,3,152.77,0,458.31,klarna,completed,4.99,2025,2,False
T0030614,2025-01-23 10:34:00,C00763,P00058,CH03,1,136.28,20,109.02,credit_card,completed,4.99,2025,1,False
T0030615,2024-09-07 16:27:00,C01604,P00008,CH02,1,83.27,5,79.11,credit_card,completed,0.0,2024,9,False
T0030616,2025-01-07 16:52:00,C01868,P00136,CH02,1,478.0,0,478.0,klarna,returned,4.99,2025,1,True
T0030617,2024-10-19 21:10:00,C01221,P00133,CH01,2,303.67,5,576.97,credit_card,completed,0.0,2024,10,False
T0030618,2025-06-28 17:05:00,C00974,P00053,CH01,1,129.31,0,129.31,klarna,completed,4.99,2025,6,False
T0030619,2025-01-09 11:33:00,C00072,P00004,CH05,1,63.89,0,63.89,klarna,completed,0.0,2025,1,False
T0030620,2025-01-29 16:11:00,C01803,P00094,CH03,2,19.28,0,38.56,klarna,completed,6.99,2025,1,False
T0030623,2025-05-28 09:20:00,C00928,P00003,CH04,2,464.99,15,790.48,paypal,completed,6.99,2025,5,False
T0030624,2025-06-22 20:37:00,C00681,P00055,CH05,1,357.21,0,357.21,klarna,completed,6.99,2025,6,False
T0030625,2024-07-24 09:34:00,C00344,P00134,CH01,1,391.65,0,391.65,apple_pay,completed,0.0,2024,7,False
T0030626,2025-04-04 13:07:00,C01611,P00092,CH02,1,117.46,10,105.71,bank_transfer,completed,3.99,2025,4,False
T0030627,2024-11-15 14:37:00,C00128,P00079,CH04,1,40.26,0,40.26,bank_transfer,completed,6.99,2024,11,False
T0030628,2025-03-23 19:02:00,C01865,P00054,CH05,1,108.51,15,92.23,paypal,completed,6.99,2025,3,False
T0030629,2025-05-08 13:47:00,C00804,P00148,CH04,1,248.55,15,211.27,paypal,completed,3.99,2025,5,False
T0030630,2025-03-07 19:25:00,C01541,P00124,CH01,2,296.11,15,503.39,bank_transfer,completed,4.99,2025,3,False
T0030631,2024-08-21 20:50:00,C00211,P00066,CH02,1,488.17,10,439.35,credit_card,completed,0.0,2024,8,False
