transaction_id,date_key,customer_key,product_key,channel_key,quantity,unit_price_eur,discount_pct,total_amount_eur,net_amount_eur,shipping_cost_eur,payment_method,status,is_return
T0019934,20240801,623,99,3,2,302.94,10,545.29,545.29,4.99,bank_transfer,completed,False
T0019935,20250514,783,6,2,2,146.07,0,292.14,292.14,4.99,credit_card,completed,False
T0019936,20250204,1645,116,3,1,484.41,0,484.41,484.41,0.0,apple_pay,completed,False
T0019937,20241028,290,42,2,1,279.86,15,237.88,237.88,6.99,paypal,completed,False
T0019938,20250628,1993,18,3,2,161.76,0,323.52,323.52,3.99,credit_card,cancelled,False
T0019939,20250504,1449,68,2,1,150.18,0,150.18,150.18,3.99,paypal,completed,False
T0019940,20240822,1047,143,5,2,110.2,0,220.4,220.4,3.99,credit_card,completed,False
T0019941,20250606,625,34,3,2,445.99,5,847.38,847.38,0.0,paypal,completed,False
T0019943,20240923,580,148,1,1,248.55,0,248.55,248.55,0.0,bank_transfer,completed,False
T0019945,20241203,336,36,1,3,481.56,0,1444.68,1444.68,3.99,credit_card,completed,False
T0019947,20250608,1842,79,3,1,40.26,0,40.26,40.26,3.99,apple_pay,completed,False
T0019948,20240711,43,66,2,3,488.17,15,1244.83,1244.83,3.99,paypal,completed,False
T0019949,20241106,1324,81,2,1,136.98,10,123.28,123.28,6.99,paypal,completed,False
T0019950,20250228,90,129,1,2,400.17,15,680.29,680.29,0.0,paypal,completed,False
T0019951,20240703,1957,59,3,1,83.9,0,83.9,83.9,6.99,bank_transfer,completed,False
T0019952,20250626,1302,143,4,1,110.2,20,88.16,88.16,4.99,bank_transfer,completed,False
T0019954,20240705,814,82,2,1,19.83,0,19.83,-19.83,3.99,klarna,returned,True
T0019955,20241211,1514,13,4,2,448.62,10,807.52,807.52,6.99,credit_card,completed,False
T0019956,20241026,46,23,1,2,421.11,15,715.89,715.89,6.99,bank_transfer,completed,False
T0019957,20241004,1465,150,1,1,160.49,0,160.49,-160.49,4.99,klarna,returned,True
T0019958,20250304,597,105,2,2,346.01,10,622.82,622.82,6.99,apple_pay,completed,False
T0019959,20250324,1116,41,2,2,402.8,5,765.32,765.32,4.99,paypal,completed,False
T0019960,20240929,860,73,1,2,340.12,0,680.24,680.24,6.99,credit_card,completed,False
T0019961,20250120,1862,34,3,1,445.99,0,445.99,445.99,6.99,credit_card,completed,False
T0019962,20250224,1205,77,4,1,194.61,15,165.42,165.42,4.99,klarna,cancelled,False
T0019963,20250628,1798,43,3,1,92.64,0,92.64,92.64,4.99,credit_card,completed,False
T0019964,20241012,1192,4,1,3,63.89,0,191.67,-191.67,3.99,klarna,returned,True
T0019965,20250413,5,101,3,3,210.82,10,569.21,569.21,6.99,bank_transfer,completed,False
T0019966,20250521,91,107,3,3,50.97,0,152.91,152.91,3.99,paypal,cancelled,False
T0019968,20240827,1083,55,2,3,357.21,5,1018.05,1018.05,3.99,credit_card,completed,False
T0019969,20250524,1195,77,3,3,194.61,0,583.83,583.83,4.99,credit_card,completed,False
T0019970,20250423,1962,61,1,1,50.09,20,40.07,40.07,6.99,credit_card,completed,False
T0019972,20250408,1580,61,2,3,50.09,10,135.24,135.24,6.99,credit_card,completed,False
T0019973,20240726,334,85,1,1,45.13,10,40.62,40.62,0.0,paypal,completed,False
T0019975,20241011,48,144,3,2,316.75,10,570.15,570.15,6.99,bank_transfer,cancelled,False
T0019976,20250615,491,49,2,1,417.03,5,396.18,396.18,3.99,apple_pay,completed,False
T0019977,20250424,816,47,4,1,392.86,5,373.22,373.22,3.99,bank_transfer,completed,False
T0019978,20250517,1366,146,3,2,202.84,0,405.68,405.68,0.0,credit_card,completed,False
T0019979,20240908,1954,84,1,1,159.55,10,143.6,143.6,6.99,credit_card,completed,False
T0019980,20250607,640,72,2,1,377.16,0,377.16,377.16,0.0,paypal,completed,False
T0019981,20240805,143,146,3,2,202.84,5,385.4,385.4,4.99,paypal,completed,False
T0019982,20240724,240,125,2,1,285.52,0,285.52,285.52,0.0,klarna,completed,False
T0019983,20240820,1098,116,1,3,484.41,0,1453.23,1453.23,6.99,credit_card,completed,False
T0019984,20250320,1276,139,3,1,429.48,15,365.06,365.06,6.99,bank_transfer,completed,False
T0019985,20241228,214,43,3,2,92.64,0,185.28,185.28,3.99,klarna,completed,False
T0019986,20240724,1619,82,1,1,19.83,0,19.83,19.83,0.0,klarna,cancelled,False
T0019987,20250218,131,90,5,1,175.36,0,175.36,175.36,4.99,bank_transfer,completed,False
T0019988,20240905,1331,6,3,2,146.07,0,292.14,292.14,4.99,klarna,completed,False
T0019989,20240810,106,96,1,3,108.12,0,324.36,324.36,3.99,apple_pay,completed,False
T0019990,20250208,1791,130,1,1,339.63,20,271.7,271.7,3.99,klarna,completed,False
T0019992,20250104,1932,13,3,1,448.62,0,448.62,448.62,6.99,credit_card,completed,False
T0019993,20250514,556,12,1,2,355.85,20,569.36,569.36,6.99,klarna,completed,False
T0019994,20250310,1342,69,2,1,290.4,0,290.4,290.4,6.99,klarna,completed,False
T0019995,20250524,790,82,1,1,19.83,20,15.86,15.86,6.99,credit_card,completed,False
T0019996,20250527,971,44,4,3,464.18,15,1183.66,1183.66,0.0,credit_card,cancelled,False
T0019998,20250401,16,107,2,2,50.97,15,86.65,86.65,6.99,klarna,completed,False
T0019999,20240913,1940,111,4,2,48.83,10,87.89,87.89,0.0,paypal,completed,False
T0020000,20250616,1318,75,1,1,206.22,20,164.98,164.98,3.99,klarna,completed,False
T0020001,20250304,606,76,3,2,152.77,0,305.54,305.54,0.0,credit_card,completed,False
T0020002,20250328,1050,89,2,2,377.97,0,755.94,755.94,0.0,credit_card,completed,False
T0020003,20250228,381,128,1,1,255.43,15,217.12,217.12,6.99,klarna,completed,False
T0020005,20240924,1008,114,5,1,65.45,0,65.45,65.45,6.99,apple_pay,completed,False
T0020006,20250227,1343,18,1,1,161.76,0,161.76,-161.76,3.99,credit_card,returned,True
T0020007,20250526,1352,51,1,2,394.52,0,789.04,789.04,4.99,credit_card,completed,False
T0020008,20250513,294,12,1,1,355.85,15,302.47,302.47,0.0,apple_pay,completed,False
T0020009,20241005,926,81,2,3,136.98,20,328.75,328.75,4.99,paypal,completed,False
T0020010,20240912,403,145,2,1,419.27,20,335.42,335.42,6.99,bank_transfer,completed,False
T0020011,20241021,186,57,1,1,155.69,20,124.55,-124.55,4.99,credit_card,returned,True
T0020012,20250621,939,16,1,2,362.34,0,724.68,724.68,3.99,klarna,completed,False
T0020013,20240825,402,85,3,1,45.13,5,42.87,-42.87,0.0,credit_card,returned,True
T0020014,20240929,315,125,2,1,285.52,5,271.24,271.24,0.0,bank_transfer,completed,False
T0020015,20241002,635,28,1,2,127.42,0,254.84,254.84,3.99,credit_card,completed,False
T0020016,20240917,1352,131,2,1,179.38,0,179.38,179.38,4.99,paypal,completed,False
T0020017,20240901,778,33,2,2,21.51,0,43.02,43.02,0.0,credit_card,completed,False
T0020018,20250406,729,113,2,1,476.1,20,380.88,380.88,6.99,credit_card,completed,False
T0020019,20240717,1418,129,2,3,400.17,20,960.41,960.41,6.99,apple_pay,completed,False
T0020020,20240720,904,70,5,1,155.0,0,155.0,155.0,4.99,paypal,completed,False
T0020021,20240908,1848,108,4,1,190.71,20,152.57,152.57,0.0,credit_card,completed,False
T0020022,20240728,1774,6,1,1,146.07,0,146.07,146.07,6.99,apple_pay,completed,False
T0020023,20241013,246,98,1,2,171.04,5,324.98,324.98,3.99,bank_transfer,completed,False
T0020024,20250308,581,36,2,2,481.56,0,963.12,963.12,3.99,credit_card,completed,False
T0020025,20250122,58,99,1,1,302.94,20,242.35,242.35,3.99,paypal,cancelled,False
T0020026,20240906,936,99,1,1,302.94,5,287.79,287.79,4.99,apple_pay,completed,False
T0020027,20250417,995,74,2,3,182.05,0,546.15,546.15,3.99,paypal,cancelled,False
T0020028,20250618,288,12,2,1,355.85,0,355.85,355.85,3.99,paypal,completed,False
T0020029,20241030,73,139,1,1,429.48,5,408.01,408.01,6.99,paypal,completed,False
T0020031,20250413,1254,145,1,1,419.27,0,419.27,419.27,4.99,credit_card,completed,False
T0020032,20250328,317,147,2,3,412.33,10,1113.29,1113.29,0.0,credit_card,completed,False
T0020033,20241211,672,79,3,1,40.26,0,40.26,40.26,0.0,bank_transfer,completed,False
T0020034,20240906,196,11,3,1,270.48,10,243.43,243.43,3.99,credit_card,completed,False
T0020035,20250511,1490,42,5,1,279.86,15,237.88,237.88,4.99,apple_pay,completed,False
T0020036,20250311,1241,16,3,2,362.34,15,615.98,615.98,6.99,bank_transfer,completed,False
T0020037,20250419,1402,125,3,2,285.52,10,513.94,513.94,6.99,bank_transfer,completed,False
T0020038,20240731,268,18,2,1,161.76,10,145.58,145.58,3.99,credit_card,completed,False
T0020039,20240914,1284,145,2,1,419.27,0,419.27,419.27,0.0,paypal,completed,False
T0020040,20240819,1405,91,3,1,97.87,0,97.87,97.87,0.0,paypal,completed,False
T0020042,20240912,1163,8,2,1,83.27,15,70.78,70.78,6.99,bank_transfer,completed,False
T0020043,20240819,1211,5,2,1,20.85,10,18.76,18.76,4.99,credit_card,completed,False
T0020044,20240720,355,114,3,1,65.45,10,58.9,58.9,4.99,paypal,completed,False
T0020045,20240926,530,69,1,2,290.4,15,493.68,493.68,0.0,credit_card,completed,False
T0020047,20250630,894,123,4,2,253.66,5,481.95,481.95,4.99,paypal,completed,False
T0020048,20250402,1611,52,1,3,150.44,0,451.32,451.32,6.99,paypal,completed,False
T0020049,20240710,627,57,4,2,155.69,0,311.38,311.38,3.99,paypal,completed,False
T0020050,20250408,1040,98,4,1,171.04,20,136.83,136.83,3.99,credit_card,completed,False
T0020051,20250212,1279,50,2,1,43.78,20,35.02,35.02,6.99,credit_card,completed,False
T0020052,20250504,612,13,3,1,448.62,10,403.76,403.76,3.99,klarna,completed,False
T0020053,20250117,1117,63,4,1,406.92,5,386.57,386.57,3.99,bank_transfer,completed,False
T0020054,20240718,1712,20,1,2,322.16,5,612.1,612.1,3.99,klarna,completed,False
T0020055,20250323,7,110,3,1,442.79,0,442.79,442.79,4.99,bank_transfer,completed,False
T0020056,20250222,125,122,3,2,311.1,0,622.2,622.2,0.0,credit_card,cancelled,False
T0020057,20241031,462,43,1,1,92.64,0,92.64,92.64,3.99,credit_card,completed,False
T0020058,20241012,891,94,3,1,19.28,0,19.28,19.28,4.99,credit_card,completed,False
T0020059,20250109,1658,137,4,2,66.63,10,119.93,119.93,0.0,klarna,completed,False
T0020060,20250411,560,133,2,2,303.67,20,485.87,485.87,3.99,credit_card,completed,False
T0020061,20240804,1681,73,2,2,340.12,0,680.24,680.24,3.99,klarna,completed,False
T0020063,20250514,193,50,4,1,43.78,0,43.78,43.78,4.99,credit_card,completed,False
T0020064,20250116,918,143,1,3,110.2,0,330.6,330.6,3.99,paypal,completed,False
T0020065,20240922,1162,64,1,1,301.88,0,301.88,301.88,6.99,credit_card,completed,False
T0020066,20240822,1491,131,5,3,179.38,10,484.33,-484.33,3.99,credit_card,returned,True
T0020067,20241111,173,93,1,1,50.43,5,47.91,-47.91,0.0,credit_card,returned,True
T0020068,20250427,1248,77,1,2,194.61,0,389.22,389.22,3.99,apple_pay,completed,False
T0020069,20250325,919,102,2,3,82.93,20,199.03,199.03,0.0,credit_card,completed,False
T0020070,20250209,1671,19,4,2,178.81,0,357.62,357.62,3.99,credit_card,completed,False
T0020071,20240920,944,53,4,3,129.31,20,310.34,310.34,3.99,apple_pay,completed,False
T0020072,20250111,1064,110,3,1,442.79,10,398.51,398.51,3.99,bank_transfer,completed,False
T0020073,20250220,1938,3,5,1,464.99,0,464.99,464.99,6.99,credit_card,completed,False
T0020074,20250611,1371,55,1,1,357.21,15,303.63,303.63,4.99,bank_transfer,completed,False
T0020075,20240906,1321,67,4,1,243.21,5,231.05,231.05,0.0,credit_card,completed,False
T0020077,20241028,1117,141,2,3,65.67,20,157.61,157.61,6.99,paypal,completed,False
T0020078,20250518,688,105,1,3,346.01,20,830.42,830.42,6.99,apple_pay,completed,False
T0020079,20250123,1181,78,2,1,23.15,15,19.68,19.68,0.0,apple_pay,completed,False
T0020080,20241012,1830,43,1,1,92.64,15,78.74,78.74,0.0,apple_pay,completed,False
T0020081,20240804,1452,51,2,1,394.52,0,394.52,394.52,6.99,paypal,completed,False
T0020083,20250417,430,5,2,3,20.85,20,50.04,50.04,0.0,paypal,completed,False
T0020084,20240727,1116,56,3,1,111.87,5,106.28,106.28,0.0,credit_card,completed,False
T0020085,20250330,1634,136,2,2,478.0,20,764.8,764.8,0.0,klarna,completed,False
T0020086,20240711,1624,149,1,1,166.52,15,141.54,141.54,0.0,bank_transfer,completed,False
T0020087,20250221,1595,62,1,2,392.06,0,784.12,784.12,4.99,klarna,completed,False
T0020088,20250428,1494,142,3,1,308.96,20,247.17,247.17,4.99,paypal,completed,False
T0020089,20240920,1788,110,1,2,442.79,10,797.02,797.02,4.99,credit_card,completed,False
T0020091,20250305,1910,78,1,3,23.15,10,62.5,62.5,0.0,klarna,completed,False
T0020092,20250301,1790,106,1,2,143.79,0,287.58,287.58,6.99,klarna,cancelled,False
T0020093,20250203,1406,101,1,2,210.82,10,379.48,379.48,0.0,bank_transfer,completed,False
T0020094,20240707,1058,62,2,2,392.06,15,666.5,666.5,6.99,klarna,completed,False
T0020095,20250514,1256,88,1,1,215.19,0,215.19,215.19,3.99,bank_transfer,completed,False
T0020096,20240918,814,140,1,1,343.34,5,326.17,326.17,6.99,credit_card,completed,False
T0020097,20241009,923,106,3,2,143.79,20,230.06,230.06,3.99,bank_transfer,completed,False
T0020098,20250402,667,122,1,1,311.1,10,279.99,279.99,4.99,klarna,completed,False
T0020099,20250319,1929,100,3,1,344.87,10,310.38,310.38,4.99,paypal,completed,False
T0020100,20250216,937,77,3,2,194.61,0,389.22,389.22,6.99,klarna,completed,False
T0020101,20240822,1206,104,3,1,332.0,0,332.0,332.0,6.99,bank_transfer,completed,False
T0020102,20250621,102,58,1,3,136.28,0,408.84,408.84,3.99,paypal,completed,False
T0020103,20240726,1904,62,1,2,392.06,5,744.91,744.91,6.99,bank_transfer,completed,False
T0020104,20250124,569,57,4,2,155.69,5,295.81,295.81,0.0,credit_card,completed,False
T0020105,20250626,204,75,3,2,206.22,5,391.82,391.82,0.0,bank_transfer,completed,False
T0020106,20240720,579,108,5,1,190.71,0,190.71,190.71,0.0,paypal,completed,False
T0020107,20250506,1738,35,2,1,133.75,20,107.0,107.0,6.99,credit_card,completed,False
T0020108,20250315,1498,104,4,1,332.0,0,332.0,332.0,0.0,klarna,completed,False
T0020109,20250218,630,26,2,1,393.21,0,393.21,393.21,4.99,apple_pay,completed,False
T0020110,20250223,1544,122,1,2,311.1,20,497.76,497.76,4.99,bank_transfer,cancelled,False
T0020111,20241005,154,59,2,1,83.9,0,83.9,83.9,3.99,credit_card,completed,False
T0020112,20240922,1588,75,3,3,206.22,15,525.86,525.86,4.99,credit_card,completed,False
T0020113,20240714,1834,103,1,1,456.95,15,388.41,-388.41,0.0,paypal,returned,True
T0020114,20250128,737,79,1,1,40.26,5,38.25,38.25,0.0,klarna,completed,False
T0020115,20250307,1998,55,3,1,357.21,15,303.63,303.63,4.99,bank_transfer,completed,False
T0020116,20250213,877,103,2,1,456.95,0,456.95,456.95,3.99,klarna,completed,False
T0020118,20250205,538,3,5,1,464.99,10,418.49,418.49,4.99,klarna,completed,False
T0020119,20250101,1348,132,2,3,184.12,0,552.36,552.36,4.99,klarna,completed,False
T0020120,20250501,341,4,2,2,63.89,0,127.78,-127.78,6.99,paypal,returned,True
T0020121,20240915,367,24,1,1,238.26,15,202.52,202.52,4.99,credit_card,completed,False
T0020122,20240925,1614,67,1,2,243.21,15,413.46,413.46,3.99,apple_pay,completed,False
T0020123,20250515,288,143,2,1,110.2,20,88.16,88.16,4.99,apple_pay,completed,False
T0020124,20250624,482,56,2,2,111.87,0,223.74,223.74,3.99,paypal,completed,False
T0020125,20240710,1405,67,1,1,243.21,20,194.57,194.57,6.99,bank_transfer,completed,False
T0020126,20241013,125,21,3,2,60.71,0,121.42,121.42,6.99,apple_pay,completed,False
T0020127,20250305,827,129,2,2,400.17,15,680.29,680.29,4.99,apple_pay,completed,False
T0020128,20250226,1850,130,2,3,339.63,0,1018.89,1018.89,0.0,paypal,completed,False
T0020129,20250416,158,142,1,2,308.96,10,556.13,556.13,4.99,credit_card,completed,False
T0020130,20240807,1054,133,4,2,303.67,15,516.24,516.24,6.99,paypal,completed,False
T0020131,20250625,1179,143,2,2,110.2,20,176.32,176.32,3.99,paypal,completed,False
T0020132,20240919,1644,55,2,1,357.21,20,285.77,285.77,4.99,credit_card,completed,False
T0020133,20250107,1893,106,3,2,143.79,0,287.58,287.58,4.99,bank_transfer,completed,False
T0020134,20240807,171,28,2,2,127.42,15,216.61,216.61,3.99,bank_transfer,completed,False
T0020135,20250419,1833,10,2,2,453.33,5,861.33,861.33,6.99,bank_transfer,completed,False
T0020136,20250526,1952,87,3,2,373.8,20,598.08,598.08,0.0,credit_card,completed,False
T0020137,20250402,1148,67,1,2,243.21,0,486.42,486.42,0.0,bank_transfer,completed,False
T0020138,20241108,1776,20,1,3,322.16,15,821.51,821.51,4.99,credit_card,completed,False
T0020139,20250621,1129,114,2,1,65.45,10,58.9,58.9,3.99,bank_transfer,completed,False
T0020140,20240826,954,136,1,2,478.0,0,956.0,956.0,3.99,apple_pay,completed,False
T0020141,20250524,1866,138,1,3,260.75,15,664.91,664.91,6.99,credit_card,completed,False
T0020143,20250416,1470,137,2,1,66.63,0,66.63,66.63,0.0,credit_card,cancelled,False
T0020144,20250330,530,38,3,1,258.62,10,232.76,232.76,3.99,paypal,completed,False
T0020145,20240905,213,25,1,1,46.62,15,39.63,39.63,6.99,paypal,completed,False
T0020146,20240910,115,142,3,2,308.96,20,494.34,494.34,3.99,credit_card,completed,False
T0020147,20250118,785,15,1,3,300.39,20,720.94,-720.94,0.0,credit_card,returned,True
T0020148,20250209,1348,139,3,3,429.48,5,1224.02,1224.02,3.99,credit_card,completed,False
T0020149,20250621,1959,32,1,2,276.21,0,552.42,552.42,6.99,klarna,completed,False
T0020150,20240805,1342,57,1,1,155.69,20,124.55,124.55,4.99,credit_card,completed,False
T0020151,20240926,709,117,4,2,39.16,5,74.4,74.4,6.99,klarna,cancelled,False
T0020152,20240914,1007,53,2,1,129.31,15,109.91,109.91,4.99,credit_card,completed,False
T0020153,20250301,1227,45,1,3,55.74,5,158.86,158.86,4.99,bank_transfer,completed,False
T0020154,20250124,576,34,1,2,445.99,0,891.98,-891.98,3.99,apple_pay,returned,True
T0020155,20250408,1209,91,3,3,97.87,20,234.89,234.89,0.0,paypal,completed,False
T0020156,20241110,913,25,1,2,46.62,10,83.92,83.92,3.99,bank_transfer,completed,False
T0020158,20250428,331,86,2,2,96.06,15,163.3,-163.3,3.99,credit_card,returned,True
T0020160,20250125,1488,42,2,1,279.86,15,237.88,237.88,4.99,apple_pay,completed,False
T0020161,20241218,1211,113,2,2,476.1,15,809.37,809.37,4.99,apple_pay,completed,False
T0020162,20240828,35,84,3,2,159.55,15,271.24,271.24,6.99,paypal,completed,False
T0020163,20250329,848,77,1,1,194.61,0,194.61,194.61,6.99,klarna,completed,False
T0020165,20240905,1643,90,3,2,175.36,20,280.58,280.58,4.99,credit_card,completed,False
T0020166,20241019,1442,29,3,1,204.96,5,194.71,194.71,3.99,credit_card,completed,False
T0020168,20250318,237,104,2,2,332.0,0,664.0,664.0,6.99,paypal,completed,False
T0020169,20250129,171,96,1,1,108.12,10,97.31,97.31,0.0,apple_pay,completed,False
T0020170,20250405,1077,56,3,1,111.87,15,95.09,95.09,4.99,credit_card,completed,False
T0020171,20250308,82,112,3,1,103.03,0,103.03,103.03,0.0,bank_transfer,completed,False
T0020173,20250505,327,75,1,2,206.22,0,412.44,412.44,3.99,credit_card,completed,False
T0020174,20250315,726,54,2,1,108.51,15,92.23,92.23,3.99,credit_card,completed,False
T0020177,20240927,669,144,4,1,316.75,0,316.75,316.75,6.99,credit_card,cancelled,False
T0020178,20250609,866,19,1,3,178.81,0,536.43,536.43,3.99,credit_card,completed,False
T0020179,20250517,1941,71,4,1,105.89,0,105.89,105.89,4.99,apple_pay,completed,False
T0020181,20250514,1661,139,1,2,429.48,10,773.06,773.06,6.99,klarna,completed,False
T0020182,20250104,1356,123,3,1,253.66,15,215.61,215.61,6.99,paypal,completed,False
T0020183,20240925,214,145,1,1,419.27,5,398.31,398.31,0.0,credit_card,completed,False
T0020184,20250514,1866,98,1,2,171.04,0,342.08,342.08,6.99,paypal,completed,False
T0020185,20250317,633,3,2,1,464.99,5,441.74,-441.74,0.0,bank_transfer,returned,True
T0020186,20241021,1223,93,3,1,50.43,0,50.43,50.43,4.99,credit_card,cancelled,False
T0020187,20250109,1739,147,3,1,412.33,0,412.33,-412.33,0.0,credit_card,returned,True
T0020188,20250514,521,49,2,1,417.03,0,417.03,417.03,3.99,klarna,completed,False
T0020189,20250629,1083,92,3,1,117.46,0,117.46,117.46,6.99,apple_pay,completed,False
T0020190,20250329,1201,61,1,1,50.09,15,42.58,-42.58,6.99,paypal,returned,True
T0020191,20250203,560,7,1,1,182.22,20,145.78,145.78,6.99,credit_card,completed,False
T0020193,20241001,1951,1,2,2,375.19,0,750.38,-750.38,0.0,bank_transfer,returned,True
T0020194,20250201,65,43,2,2,92.64,20,148.22,148.22,0.0,paypal,cancelled,False
T0020195,20240821,934,146,3,1,202.84,20,162.27,162.27,4.99,credit_card,cancelled,False
T0020196,20241012,1355,144,4,2,316.75,0,633.5,633.5,6.99,credit_card,completed,False
T0020197,20240716,281,116,3,1,484.41,10,435.97,435.97,6.99,bank_transfer,completed,False
T0020198,20240829,92,18,2,2,161.76,10,291.17,291.17,3.99,credit_card,completed,False
T0020200,20250117,1385,102,5,1,82.93,10,74.64,74.64,3.99,paypal,completed,False
T0020201,20240722,387,49,1,2,417.03,0,834.06,834.06,0.0,klarna,completed,False
T0020202,20241015,460,35,1,2,133.75,0,267.5,267.5,3.99,credit_card,completed,False
T0020203,20250525,72,51,1,1,394.52,5,374.79,374.79,0.0,paypal,completed,False
T0020204,20240723,564,146,2,3,202.84,20,486.82,486.82,4.99,credit_card,completed,False
T0020205,20240810,106,53,1,1,129.31,0,129.31,129.31,3.99,credit_card,completed,False
T0020206,20250410,1959,49,3,2,417.03,0,834.06,834.06,4.99,credit_card,completed,False
T0020207,20250410,1096,19,4,2,178.81,5,339.74,339.74,6.99,apple_pay,completed,False
T0020209,20240702,1430,92,2,2,117.46,20,187.94,187.94,3.99,bank_transfer,completed,False
T0020210,20241017,187,97,2,1,414.51,10,373.06,373.06,0.0,credit_card,completed,False
T0020211,20250218,887,114,3,1,65.45,15,55.63,55.63,6.99,apple_pay,completed,False
T0020212,20250216,133,31,1,3,277.94,15,708.75,708.75,3.99,credit_card,completed,False
T0020213,20240710,1245,127,5,2,400.71,10,721.28,721.28,4.99,apple_pay,completed,False
T0020215,20250206,557,66,1,2,488.17,10,878.71,878.71,4.99,apple_pay,completed,False
T0020216,20240824,194,117,5,3,39.16,0,117.48,117.48,0.0,klarna,completed,False
T0020217,20250222,899,96,1,2,108.12,15,183.8,183.8,4.99,bank_transfer,completed,False
T0020218,20240710,1050,137,3,1,66.63,0,66.63,66.63,6.99,credit_card,completed,False
T0020219,20240814,725,147,3,1,412.33,10,371.1,371.1,0.0,paypal,completed,False
T0020220,20250320,1134,140,1,2,343.34,15,583.68,583.68,3.99,paypal,completed,False
T0020221,20250116,655,85,2,3,45.13,15,115.08,-115.08,4.99,credit_card,returned,True
T0020222,20250217,1475,112,4,1,103.03,0,103.03,-103.03,4.99,bank_transfer,returned,True
T0020223,20240714,186,102,1,1,82.93,0,82.93,82.93,3.99,paypal,completed,False
T0020224,20241018,413,9,3,1,193.38,15,164.37,164.37,4.99,credit_card,completed,False
T0020225,20241130,193,19,2,2,178.81,0,357.62,357.62,0.0,credit_card,completed,False
T0020226,20240730,209,46,1,2,57.89,10,104.2,104.2,6.99,bank_transfer,completed,False
T0020227,20240816,596,61,1,1,50.09,10,45.08,45.08,3.99,credit_card,completed,False
T0020229,20240719,946,93,1,3,50.43,0,151.29,151.29,6.99,credit_card,completed,False
T0020230,20250121,1041,49,2,3,417.03,0,1251.09,1251.09,0.0,paypal,completed,False
T0020231,20240803,1445,112,2,3,103.03,15,262.73,262.73,6.99,paypal,completed,False
T0020232,20250618,1916,134,1,2,391.65,0,783.3,783.3,0.0,bank_transfer,completed,False
T0020233,20250517,147,98,4,2,171.04,0,342.08,342.08,0.0,apple_pay,completed,False
T0020234,20250615,1196,128,5,1,255.43,5,242.66,-242.66,3.99,klarna,returned,True
T0020235,20250206,462,1,3,1,375.19,5,356.43,356.43,4.99,klarna,completed,False
T0020236,20250428,1696,103,4,1,456.95,10,411.26,411.26,4.99,klarna,completed,False
T0020237,20240812,350,138,2,2,260.75,10,469.35,469.35,3.99,bank_transfer,completed,False
T0020238,20240806,1089,106,3,2,143.79,0,287.58,287.58,6.99,credit_card,completed,False
T0020239,20250408,27,2,2,1,470.58,20,376.46,376.46,4.99,paypal,completed,False
T0020240,20240716,472,57,3,1,155.69,15,132.34,-132.34,3.99,apple_pay,returned,True
T0020242,20241014,1472,29,3,1,204.96,10,184.46,184.46,6.99,credit_card,completed,False
T0020243,20250613,1605,142,1,2,308.96,0,617.92,617.92,6.99,paypal,completed,False
T0020244,20240806,1175,40,3,3,108.96,0,326.88,326.88,3.99,paypal,completed,False
T0020245,20250103,483,80,1,3,238.96,0,716.88,716.88,6.99,klarna,completed,False
T0020246,20240826,551,127,4,1,400.71,5,380.67,380.67,6.99,credit_card,completed,False
T0020247,20240817,373,40,5,3,108.96,0,326.88,326.88,3.99,credit_card,completed,False
T0020248,20240927,663,145,3,2,419.27,15,712.76,712.76,6.99,paypal,completed,False
T0020249,20250325,110,93,2,1,50.43,0,50.43,50.43,4.99,paypal,completed,False
T0020250,20250314,548,60,5,1,267.68,20,214.14,214.14,0.0,bank_transfer,completed,False
T0020251,20250602,762,77,4,1,194.61,15,165.42,165.42,4.99,bank_transfer,completed,False
T0020252,20250220,470,78,3,1,23.15,5,21.99,21.99,6.99,credit_card,completed,False
T0020254,20250408,428,119,3,1,450.47,0,450.47,450.47,0.0,bank_transfer,completed,False
T0020255,20241031,1174,148,2,2,248.55,0,497.1,497.1,4.99,paypal,completed,False
T0020256,20240928,1220,141,1,3,65.67,0,197.01,197.01,4.99,credit_card,completed,False
T0020257,20250616,1121,81,5,2,136.98,20,219.17,219.17,6.99,bank_transfer,completed,False
T0020258,20240916,310,143,1,2,110.2,0,220.4,220.4,0.0,paypal,completed,False
T0020259,20250413,1646,73,3,1,340.12,5,323.11,323.11,4.99,credit_card,cancelled,False
T0020260,20240911,86,63,4,2,406.92,10,732.46,-732.46,4.99,paypal,returned,True
T0020261,20241005,963,70,2,1,155.0,0,155.0,155.0,6.99,credit_card,completed,False
T0020262,20250305,1579,55,1,1,357.21,15,303.63,303.63,3.99,paypal,completed,False
T0020263,20250517,809,66,1,2,488.17,20,781.07,781.07,4.99,credit_card,completed,False
T0020264,20241112,1664,36,3,2,481.56,15,818.65,818.65,6.99,credit_card,completed,False
T0020265,20250516,1745,60,1,1,267.68,5,254.3,254.3,3.99,paypal,completed,False
T0020266,20241017,1890,108,1,1,190.71,20,152.57,152.57,6.99,klarna,completed,False
T0020267,20250304,1344,131,1,1,179.38,0,179.38,179.38,6.99,credit_card,completed,False
T0020268,20250604,438,28,3,2,127.42,0,254.84,-254.84,6.99,bank_transfer,returned,True
T0020269,20240715,112,5,3,2,20.85,0,41.7,41.7,3.99,klarna,completed,False
T0020271,20240708,1864,148,3,1,248.55,10,223.7,223.7,0.0,apple_pay,completed,False
